image_id,image_path,disease_class,display_name,width,height,aspect_ratio,total_pixels,file_size_kb,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,brightness,contrast,red_dominance,green_dominance,blue_dominance,disease_severity,size_category,brightness_level,dominant_color,avg_color_intensity
520c0e9a-1ba4-44fa-aa60-dcdf018a00b3___RS_LB 2850.JPG,PlantVillage\Potato___Late_blight\520c0e9a-1ba4-44fa-aa60-dcdf018a00b3___RS_LB 2850.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.81,102.53,101.4,94.9,43.03,39.61,47.38,99.61,43.58,4.37,2.69,-7.06,Diseased,Small,Dark,Red,99.61
523537e5-5795-40f6-ad49-9394aeca3f2e___RS_LB 3848.JPG,PlantVillage\Potato___Late_blight\523537e5-5795-40f6-ad49-9394aeca3f2e___RS_LB 3848.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.09,121.21,131.89,111.37,38.45,27.01,47.32,121.49,39.4,-0.42,15.61,-15.18,Diseased,Small,Moderate,Green,121.49
5239c829-457f-4e6c-b0af-ef5f58abddd0___RS_LB 5329.JPG,PlantVillage\Potato___Late_blight\5239c829-457f-4e6c-b0af-ef5f58abddd0___RS_LB 5329.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.52,113.87,121.44,109.62,36.87,34.41,46.43,114.97,39.88,-1.66,9.69,-8.03,Diseased,Small,Moderate,Green,114.98
525c5249-eccb-4c23-b5b7-e9d103857432___RS_LB 4077.JPG,PlantVillage\Potato___Late_blight\525c5249-eccb-4c23-b5b7-e9d103857432___RS_LB 4077.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.59,100.36,114.87,103.85,38.22,24.72,40.16,106.36,35.59,-9.01,12.77,-3.76,Diseased,Small,Moderate,Green,106.36
52c6891d-e627-4ebf-a080-3e8051531f5a___RS_LB 4092.JPG,PlantVillage\Potato___Late_blight\52c6891d-e627-4ebf-a080-3e8051531f5a___RS_LB 4092.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.88,96.3,107.78,95.93,35.46,23.3,43.31,100.0,35.44,-5.55,11.66,-6.11,Diseased,Small,Dark,Green,100.0
530d9a52-266a-49ca-b0d0-a430acac0011___RS_LB 5054.JPG,PlantVillage\Potato___Late_blight\530d9a52-266a-49ca-b0d0-a430acac0011___RS_LB 5054.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.53,126.22,121.23,109.87,40.91,36.75,47.24,119.11,42.41,10.67,3.19,-13.85,Diseased,Small,Moderate,Red,119.11
5318452f-222d-4abc-b39c-55fa6c26a82a___RS_LB 3063.JPG,PlantVillage\Potato___Late_blight\5318452f-222d-4abc-b39c-55fa6c26a82a___RS_LB 3063.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.83,90.3,89.13,79.77,44.75,44.52,52.21,86.4,47.53,5.85,4.09,-9.95,Diseased,Small,Dark,Red,86.4
531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021.JPG,PlantVillage\Potato___Late_blight\531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.17,108.98,121.17,115.21,34.52,29.27,40.52,115.12,35.42,-9.21,9.07,0.14,Diseased,Small,Moderate,Green,115.12
53367bb0-3f38-4c90-a71d-05592341e4aa___RS_LB 4149.JPG,PlantVillage\Potato___Late_blight\53367bb0-3f38-4c90-a71d-05592341e4aa___RS_LB 4149.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,15.27,114.67,119.31,101.74,33.9,22.03,43.15,111.9,34.94,4.15,11.1,-15.25,Diseased,Small,Moderate,Green,111.91
53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924.JPG,PlantVillage\Potato___Late_blight\53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,13.75,112.21,109.63,100.88,40.1,37.05,48.37,107.57,42.39,6.95,3.09,-10.04,Diseased,Small,Moderate,Red,107.57
53e33b6d-9fc5-441b-b638-3bf067f92a99___RS_LB 2753.JPG,PlantVillage\Potato___Late_blight\53e33b6d-9fc5-441b-b638-3bf067f92a99___RS_LB 2753.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,18.71,124.19,120.78,98.39,50.8,47.45,54.92,114.45,52.42,14.61,9.49,-24.09,Diseased,Small,Moderate,Red,114.45
541591d3-3560-4540-ac2c-9749936e80ae___RS_LB 2553.JPG,PlantVillage\Potato___Late_blight\541591d3-3560-4540-ac2c-9749936e80ae___RS_LB 2553.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.97,128.95,130.42,112.88,48.15,40.19,54.99,124.08,48.81,7.3,9.5,-16.8,Diseased,Small,Moderate,Green,124.08
542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592.JPG,PlantVillage\Potato___Late_blight\542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.48,104.85,107.65,97.3,47.69,40.52,50.91,103.27,46.78,2.38,6.57,-8.95,Diseased,Small,Moderate,Green,103.27
546fcdf5-862b-42fb-931d-a51a85dc843c___RS_LB 4403.JPG,PlantVillage\Potato___Late_blight\546fcdf5-862b-42fb-931d-a51a85dc843c___RS_LB 4403.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,19.71,124.33,113.23,88.96,48.15,48.35,50.08,108.84,51.05,23.23,6.59,-29.82,Diseased,Small,Moderate,Red,108.84
547d3544-5e37-484b-a853-254376c49081___RS_LB 2556.JPG,PlantVillage\Potato___Late_blight\547d3544-5e37-484b-a853-254376c49081___RS_LB 2556.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.99,121.17,119.79,108.02,49.64,42.67,52.03,116.32,48.63,7.27,5.2,-12.46,Diseased,Small,Moderate,Red,116.33
54ed9ec4-c9db-46ff-9a9b-1ebdea084b18___RS_LB 2984.JPG,PlantVillage\Potato___Late_blight\54ed9ec4-c9db-46ff-9a9b-1ebdea084b18___RS_LB 2984.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,20.12,129.51,126.62,106.65,49.45,44.21,54.41,120.93,50.57,12.87,8.54,-21.41,Diseased,Small,Moderate,Red,120.93
551f74c9-3212-4a08-8f5e-a101b4195e1e___RS_LB 2593.JPG,PlantVillage\Potato___Late_blight\551f74c9-3212-4a08-8f5e-a101b4195e1e___RS_LB 2593.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,13.58,90.28,91.28,86.3,39.22,37.0,46.49,89.29,41.16,1.49,3.0,-4.48,Diseased,Small,Dark,Green,89.29
5551d3fa-ed55-46df-8a35-b3c53ffdcd31___RS_LB 4138.JPG,PlantVillage\Potato___Late_blight\5551d3fa-ed55-46df-8a35-b3c53ffdcd31___RS_LB 4138.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,12.86,104.69,107.07,84.07,26.71,22.61,36.89,98.61,31.12,9.12,12.69,-21.81,Diseased,Small,Dark,Green,98.61
5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443.JPG,PlantVillage\Potato___Late_blight\5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.71,106.4,106.97,94.55,41.73,34.92,47.83,102.64,42.22,5.64,6.49,-12.14,Diseased,Small,Moderate,Green,102.64
55987838-6174-4182-be76-78ddd50890fb___RS_LB 4714.JPG,PlantVillage\Potato___Late_blight\55987838-6174-4182-be76-78ddd50890fb___RS_LB 4714.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,13.58,95.26,103.48,99.66,34.2,30.74,40.58,99.47,35.57,-6.3,6.02,0.28,Diseased,Small,Dark,Green,99.47
55c87fde-32cc-474c-a25a-1846d39aa6f4___RS_LB 2683.JPG,PlantVillage\Potato___Late_blight\55c87fde-32cc-474c-a25a-1846d39aa6f4___RS_LB 2683.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,18.69,121.72,118.07,103.18,49.5,43.97,52.24,114.33,49.35,11.09,5.62,-16.71,Diseased,Small,Moderate,Red,114.32
55ed5831-c628-4352-87a8-13077705fb9a___RS_LB 2872.JPG,PlantVillage\Potato___Late_blight\55ed5831-c628-4352-87a8-13077705fb9a___RS_LB 2872.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.96,113.46,115.35,85.94,45.44,48.48,55.78,104.92,51.86,12.82,15.64,-28.46,Diseased,Small,Moderate,Green,104.92
55fa97d3-71b6-4487-9757-f9195f97ba5a___RS_LB 4047.JPG,PlantVillage\Potato___Late_blight\55fa97d3-71b6-4487-9757-f9195f97ba5a___RS_LB 4047.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.9,102.36,113.08,104.16,37.31,23.65,42.55,106.53,35.72,-6.26,9.82,-3.56,Diseased,Small,Moderate,Green,106.53
5609c5d1-b66b-4dba-863a-5b3aab384151___RS_LB 3303.JPG,PlantVillage\Potato___Late_blight\5609c5d1-b66b-4dba-863a-5b3aab384151___RS_LB 3303.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,19.01,106.39,99.22,87.36,46.69,42.06,50.41,97.66,47.17,13.1,2.34,-15.44,Diseased,Small,Dark,Red,97.66
563f8e2a-0a5f-4920-aee5-ad98269c8144___RS_LB 4798.JPG,PlantVillage\Potato___Late_blight\563f8e2a-0a5f-4920-aee5-ad98269c8144___RS_LB 4798.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,18.08,119.64,124.27,111.48,43.31,34.78,47.72,118.46,42.61,1.76,8.71,-10.47,Diseased,Small,Moderate,Green,118.46
5674826f-aeb6-4142-809e-ea9e4fd391c3___RS_LB 2940.JPG,PlantVillage\Potato___Late_blight\5674826f-aeb6-4142-809e-ea9e4fd391c3___RS_LB 2940.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,13.98,93.54,95.33,85.37,41.51,38.81,49.33,91.41,43.67,3.18,5.88,-9.06,Diseased,Small,Dark,Green,91.41
56aa566a-41be-4109-91bc-0cc99c385b7f___RS_LB 3843.JPG,PlantVillage\Potato___Late_blight\56aa566a-41be-4109-91bc-0cc99c385b7f___RS_LB 3843.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.5,99.5,116.54,101.31,34.66,24.22,39.3,105.78,34.19,-9.42,16.14,-6.72,Diseased,Small,Moderate,Green,105.78
573c1cb5-fb43-4b19-886d-638a87bc134b___RS_LB 4007.JPG,PlantVillage\Potato___Late_blight\573c1cb5-fb43-4b19-886d-638a87bc134b___RS_LB 4007.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.62,106.76,116.02,101.95,34.92,22.43,44.29,108.24,35.53,-2.23,11.67,-9.44,Diseased,Small,Moderate,Green,108.24
57462a7c-a8f4-4b99-b312-a8b6e6a0e6f0___RS_LB 5330.JPG,PlantVillage\Potato___Late_blight\57462a7c-a8f4-4b99-b312-a8b6e6a0e6f0___RS_LB 5330.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.6,108.13,112.29,99.98,34.24,30.93,42.82,106.8,36.7,1.99,8.24,-10.23,Diseased,Small,Moderate,Green,106.8
5759c134-1965-4dd2-b71a-4eef4048f962___RS_LB 3975.JPG,PlantVillage\Potato___Late_blight\5759c134-1965-4dd2-b71a-4eef4048f962___RS_LB 3975.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.03,116.74,125.12,105.16,46.67,36.83,48.88,115.67,45.19,1.6,14.17,-15.77,Diseased,Small,Moderate,Green,115.67
57980690-2488-4715-ae89-84e84d17ee10___RS_LB 3978.JPG,PlantVillage\Potato___Late_blight\57980690-2488-4715-ae89-84e84d17ee10___RS_LB 3978.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.7,117.22,127.93,104.39,46.87,32.07,51.93,116.51,45.46,1.05,17.13,-18.18,Diseased,Small,Moderate,Green,116.51
57a137da-7424-4a9d-9e28-bce63decbdcf___RS_LB 2761.JPG,PlantVillage\Potato___Late_blight\57a137da-7424-4a9d-9e28-bce63decbdcf___RS_LB 2761.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,18.75,110.95,108.88,91.8,44.15,40.18,46.75,103.88,44.61,10.61,7.5,-18.11,Diseased,Small,Moderate,Red,103.88
580e8c49-3b1c-46d2-b3f4-68f0b3de0d77___RS_LB 4063.JPG,PlantVillage\Potato___Late_blight\580e8c49-3b1c-46d2-b3f4-68f0b3de0d77___RS_LB 4063.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.73,96.35,108.83,95.61,35.7,20.8,39.51,100.26,33.56,-5.87,12.85,-6.98,Diseased,Small,Moderate,Green,100.26
58334b81-9aab-4b5c-b655-f7078a81135b___RS_LB 3846.JPG,PlantVillage\Potato___Late_blight\58334b81-9aab-4b5c-b655-f7078a81135b___RS_LB 3846.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.12,101.85,116.28,98.48,37.26,21.7,43.79,105.54,36.31,-5.53,16.12,-10.59,Diseased,Small,Moderate,Green,105.54
58475c1a-a4c2-43bd-b361-60523b5c62d2___RS_LB 3912.JPG,PlantVillage\Potato___Late_blight\58475c1a-a4c2-43bd-b361-60523b5c62d2___RS_LB 3912.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.19,113.89,112.79,98.23,37.99,31.13,42.38,108.31,38.13,8.38,6.73,-15.11,Diseased,Small,Moderate,Red,108.3
58adb74c-a1b3-4b9d-95b7-f0721c499388___RS_LB 4326.JPG,PlantVillage\Potato___Late_blight\58adb74c-a1b3-4b9d-95b7-f0721c499388___RS_LB 4326.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,21.07,131.01,115.82,100.85,47.08,40.47,49.82,115.89,47.58,22.67,-0.11,-22.56,Diseased,Small,Moderate,Red,115.89
58f100f0-490b-4868-95d1-5883fc3432d3___RS_LB 3302.JPG,PlantVillage\Potato___Late_blight\58f100f0-490b-4868-95d1-5883fc3432d3___RS_LB 3302.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,18.77,128.94,122.11,107.68,48.42,44.56,52.71,119.58,49.47,14.04,3.8,-17.85,Diseased,Small,Moderate,Red,119.58
59dcc102-c55f-4a13-991e-8c53db4ce76d___RS_LB 5189.JPG,PlantVillage\Potato___Late_blight\59dcc102-c55f-4a13-991e-8c53db4ce76d___RS_LB 5189.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,19.03,136.6,133.52,122.87,43.24,38.72,49.7,131.0,44.51,8.4,3.79,-12.19,Diseased,Small,Moderate,Red,131.0
5a2996c9-ed8f-4c8d-bab3-b68a833b7811___RS_LB 4786.JPG,PlantVillage\Potato___Late_blight\5a2996c9-ed8f-4c8d-bab3-b68a833b7811___RS_LB 4786.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,19.49,126.3,130.11,108.58,42.13,38.62,50.45,121.66,45.0,6.96,12.67,-19.62,Diseased,Small,Moderate,Green,121.66
5a42a288-8be0-4985-9ca5-105f75c8ee01___RS_LB 3275.JPG,PlantVillage\Potato___Late_blight\5a42a288-8be0-4985-9ca5-105f75c8ee01___RS_LB 3275.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,15.34,110.22,111.5,97.1,45.58,40.13,51.66,106.27,46.49,5.92,7.84,-13.76,Diseased,Small,Moderate,Green,106.27
5a7127de-28ef-47fb-ba00-4b68bf0d4157___RS_LB 2822.JPG,PlantVillage\Potato___Late_blight\5a7127de-28ef-47fb-ba00-4b68bf0d4157___RS_LB 2822.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.72,107.38,110.81,90.4,37.08,35.26,45.26,102.86,40.44,6.77,11.92,-18.69,Diseased,Small,Moderate,Green,102.86
5ad9dba9-ed81-437e-8d5d-1d6660514462___RS_LB 4439.JPG,PlantVillage\Potato___Late_blight\5ad9dba9-ed81-437e-8d5d-1d6660514462___RS_LB 4439.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,12.4,114.81,111.67,107.33,43.55,38.94,54.85,111.27,46.37,5.31,0.6,-5.91,Diseased,Small,Moderate,Red,111.27
5b12fde1-fe3a-49fe-8430-479775018322___RS_LB 3071.JPG,PlantVillage\Potato___Late_blight\5b12fde1-fe3a-49fe-8430-479775018322___RS_LB 3071.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.63,129.49,128.09,113.61,48.3,40.45,53.41,123.73,48.22,8.64,6.54,-15.18,Diseased,Small,Moderate,Red,123.73
5b3de8b6-0690-4a35-ab9d-ef6617c548ff___RS_LB 2925.JPG,PlantVillage\Potato___Late_blight\5b3de8b6-0690-4a35-ab9d-ef6617c548ff___RS_LB 2925.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.2,111.35,107.47,101.64,38.07,38.7,44.95,106.82,40.88,6.79,0.98,-7.76,Diseased,Small,Moderate,Red,106.82
5b816f46-32b8-4a67-9e73-760e3358bd06___RS_LB 3226.JPG,PlantVillage\Potato___Late_blight\5b816f46-32b8-4a67-9e73-760e3358bd06___RS_LB 3226.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.4,126.31,123.63,110.56,53.04,47.99,56.29,120.17,53.0,9.22,5.19,-14.41,Diseased,Small,Moderate,Red,120.17
5ba52ca6-9cd2-4fad-914a-af2f8fea65c6___RS_LB 4740.JPG,PlantVillage\Potato___Late_blight\5ba52ca6-9cd2-4fad-914a-af2f8fea65c6___RS_LB 4740.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.33,116.98,132.45,121.72,38.76,31.56,43.81,123.72,38.92,-10.11,13.1,-2.99,Diseased,Small,Moderate,Green,123.72
5bbebfcc-4e51-47ba-948c-46be12f1c170___RS_LB 2716.JPG,PlantVillage\Potato___Late_blight\5bbebfcc-4e51-47ba-948c-46be12f1c170___RS_LB 2716.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.27,111.89,113.71,93.34,45.29,38.27,48.41,106.31,45.14,8.37,11.09,-19.46,Diseased,Small,Moderate,Green,106.31
5c1c57f6-6aff-4bba-892e-43ff02311c3f___RS_LB 4046.JPG,PlantVillage\Potato___Late_blight\5c1c57f6-6aff-4bba-892e-43ff02311c3f___RS_LB 4046.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,12.5,103.18,112.03,105.85,36.68,23.59,41.84,107.02,35.09,-5.76,7.52,-1.76,Diseased,Small,Moderate,Green,107.02
5c43ce7b-f04a-4d0d-9305-47f0d83125c5___RS_LB 5033.JPG,PlantVillage\Potato___Late_blight\5c43ce7b-f04a-4d0d-9305-47f0d83125c5___RS_LB 5033.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.41,131.84,138.03,111.9,42.87,34.47,50.4,127.25,44.49,6.87,16.16,-23.03,Diseased,Small,Moderate,Green,127.26
5d1486fa-750f-47ca-a973-abc45ea5b4fe___RS_LB 4281.JPG,PlantVillage\Potato___Late_blight\5d1486fa-750f-47ca-a973-abc45ea5b4fe___RS_LB 4281.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,15.3,105.39,114.15,105.79,29.44,26.66,35.54,108.44,31.03,-4.58,8.56,-3.98,Diseased,Small,Moderate,Green,108.44
5d392db5-bf54-41f4-b76b-e3935dfe0154___RS_LB 3133.JPG,PlantVillage\Potato___Late_blight\5d392db5-bf54-41f4-b76b-e3935dfe0154___RS_LB 3133.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,19.35,146.81,143.28,127.46,56.72,51.69,63.38,139.18,58.07,11.45,6.14,-17.59,Diseased,Small,Moderate,Red,139.18
5d85a25d-ed5a-459d-89fc-8bc9118518bc___RS_LB 4646.JPG,PlantVillage\Potato___Late_blight\5d85a25d-ed5a-459d-89fc-8bc9118518bc___RS_LB 4646.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.61,122.3,100.59,78.77,52.6,44.89,44.81,100.55,50.79,32.62,0.05,-32.68,Diseased,Small,Moderate,Red,100.55
5e0acf9e-2d13-40bb-912c-e32a844fdd78___RS_LB 5292.JPG,PlantVillage\Potato___Late_blight\5e0acf9e-2d13-40bb-912c-e32a844fdd78___RS_LB 5292.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,15.71,113.62,118.73,104.36,38.81,32.24,43.29,112.24,38.84,2.07,9.74,-11.81,Diseased,Small,Moderate,Green,112.24
5e356292-3046-4967-b1e7-f3e5cf7d0f75___RS_LB 4459.JPG,PlantVillage\Potato___Late_blight\5e356292-3046-4967-b1e7-f3e5cf7d0f75___RS_LB 4459.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,18.44,134.4,124.99,101.39,42.27,40.07,48.44,120.26,45.89,21.21,7.09,-28.31,Diseased,Small,Moderate,Red,120.26
5e8203e5-b699-4d5a-acb5-08a5f06ee984___RS_LB 5291.JPG,PlantVillage\Potato___Late_blight\5e8203e5-b699-4d5a-acb5-08a5f06ee984___RS_LB 5291.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,13.68,101.57,111.23,94.97,42.08,31.38,46.98,102.59,41.22,-1.54,12.96,-11.42,Diseased,Small,Moderate,Green,102.59
5e92b00d-92ed-4de5-b3f7-0d14a076cf02___RS_LB 4004.JPG,PlantVillage\Potato___Late_blight\5e92b00d-92ed-4de5-b3f7-0d14a076cf02___RS_LB 4004.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,14.95,116.22,119.46,109.71,32.19,23.7,38.36,115.13,32.24,1.63,6.49,-8.13,Diseased,Small,Moderate,Green,115.13
5ebe5b4f-c3e3-435d-b2d5-49fa1002dbaa___RS_LB 2955.JPG,PlantVillage\Potato___Late_blight\5ebe5b4f-c3e3-435d-b2d5-49fa1002dbaa___RS_LB 2955.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.17,114.11,111.14,96.43,40.98,36.99,45.71,107.23,42.1,10.32,5.87,-16.2,Diseased,Small,Moderate,Red,107.23
5ec337d4-aff8-4174-bae6-72c246db3ce0___RS_LB 3175.JPG,PlantVillage\Potato___Late_blight\5ec337d4-aff8-4174-bae6-72c246db3ce0___RS_LB 3175.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.94,132.06,132.0,117.98,50.17,43.31,54.28,127.35,49.9,7.06,6.98,-14.05,Diseased,Small,Moderate,Red,127.35
5f0801e0-b127-4596-9f82-eb36f8ee5c85___RS_LB 3852.JPG,PlantVillage\Potato___Late_blight\5f0801e0-b127-4596-9f82-eb36f8ee5c85___RS_LB 3852.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,13.67,103.31,114.94,89.99,39.08,24.45,47.04,102.75,39.37,0.84,18.29,-19.13,Diseased,Small,Moderate,Green,102.75
5f6e341d-3a02-4bc5-ae02-c0a343a835ea___RS_LB 4882.JPG,PlantVillage\Potato___Late_blight\5f6e341d-3a02-4bc5-ae02-c0a343a835ea___RS_LB 4882.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.12,126.66,136.08,115.05,42.95,36.88,51.2,125.93,44.9,1.09,15.22,-16.32,Diseased,Small,Moderate,Green,125.93
5fa21fbf-774d-48ec-916d-c1d7b8c11c82___RS_LB 4795.JPG,PlantVillage\Potato___Late_blight\5fa21fbf-774d-48ec-916d-c1d7b8c11c82___RS_LB 4795.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.42,124.79,132.85,111.18,45.46,32.84,53.26,122.94,45.54,2.77,14.86,-17.63,Diseased,Small,Moderate,Green,122.94
5fe37f29-fe15-42ac-93b5-90aa5337bd55___RS_LB 2514.JPG,PlantVillage\Potato___Late_blight\5fe37f29-fe15-42ac-93b5-90aa5337bd55___RS_LB 2514.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.8,119.04,123.9,103.03,49.92,43.55,53.04,115.33,49.8,5.57,12.87,-18.44,Diseased,Small,Moderate,Green,115.32
600100de-8374-4ddd-a816-318235e27948___RS_LB 2895.JPG,PlantVillage\Potato___Late_blight\600100de-8374-4ddd-a816-318235e27948___RS_LB 2895.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,15.56,123.18,124.82,112.07,41.74,40.84,51.28,120.02,45.22,4.73,7.19,-11.92,Diseased,Small,Moderate,Green,120.02
6033f0b2-48e7-411c-a39b-86297f412c19___RS_LB 4020.JPG,PlantVillage\Potato___Late_blight\6033f0b2-48e7-411c-a39b-86297f412c19___RS_LB 4020.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,13.54,115.13,112.37,107.64,31.1,25.49,39.23,111.71,32.58,5.12,0.99,-6.11,Diseased,Small,Moderate,Red,111.71
60463ced-752c-4af3-9082-1de380c572e4___RS_LB 2580.JPG,PlantVillage\Potato___Late_blight\60463ced-752c-4af3-9082-1de380c572e4___RS_LB 2580.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,15.59,124.85,123.73,105.9,46.31,38.62,51.15,118.16,46.47,10.03,8.35,-18.38,Diseased,Small,Moderate,Red,118.16
613b5b7f-225d-4df8-8893-0f30111925ae___RS_LB 4243.JPG,PlantVillage\Potato___Late_blight\613b5b7f-225d-4df8-8893-0f30111925ae___RS_LB 4243.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,18.21,125.73,117.54,95.89,45.92,46.9,46.85,113.05,48.23,19.02,6.73,-25.75,Diseased,Small,Moderate,Red,113.05
6148bead-5236-461d-90ca-bc552dc95abc___RS_LB 2983.JPG,PlantVillage\Potato___Late_blight\6148bead-5236-461d-90ca-bc552dc95abc___RS_LB 2983.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.4,111.85,109.11,94.91,42.63,39.58,48.17,105.29,44.23,9.84,5.73,-15.57,Diseased,Small,Moderate,Red,105.29
625cf166-4cb5-4e6f-ac94-1193698388f2___RS_LB 5427.JPG,PlantVillage\Potato___Late_blight\625cf166-4cb5-4e6f-ac94-1193698388f2___RS_LB 5427.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,11.97,75.77,87.27,81.55,35.57,28.84,37.65,81.53,34.55,-8.65,8.61,0.04,Diseased,Small,Dark,Green,81.53
629303c0-a89e-4f67-9ac8-aa769cf3a163___RS_LB 3945.JPG,PlantVillage\Potato___Late_blight\629303c0-a89e-4f67-9ac8-aa769cf3a163___RS_LB 3945.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,16.49,109.43,120.26,88.51,43.8,31.43,50.95,106.07,44.81,5.05,21.29,-26.34,Diseased,Small,Moderate,Green,106.07
62d41420-8e32-47d2-9a37-698c07f7dc16___RS_LB 2543.JPG,PlantVillage\Potato___Late_blight\62d41420-8e32-47d2-9a37-698c07f7dc16___RS_LB 2543.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,17.99,103.19,102.6,90.6,47.86,42.63,48.95,98.8,46.92,6.59,5.7,-12.29,Diseased,Small,Dark,Red,98.8
63490f84-88b0-4105-bb76-23990e98c692___RS_LB 3041.JPG,PlantVillage\Potato___Late_blight\63490f84-88b0-4105-bb76-23990e98c692___RS_LB 3041.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,15.07,125.6,126.74,111.42,45.9,42.32,56.72,121.25,49.19,6.52,8.23,-14.76,Diseased,Small,Moderate,Green,121.25
63dc685e-676c-4c9c-8f83-8f54bc7d6139___RS_LB 4117.JPG,PlantVillage\Potato___Late_blight\63dc685e-676c-4c9c-8f83-8f54bc7d6139___RS_LB 4117.JPG,Potato___Late_blight,Late Blight,256,256,1.0,65536,10.81,101.48,110.2,103.75,35.23,22.63,38.57,105.14,33.07,-5.49,7.59,-2.1,Diseased,Small,Moderate,Green,105.14
